Report Date:,4/24/15 9:21,,,,
11/1/14 17:15,183600,855.279,25.093,0.898,
11/1/14 17:30,184500,856.324,25.093,0.897,
11/1/14 17:45,185400,855.913,25.093,0.897,
11/1/14 18:00,186300,855.901,25.093,0.897,
11/1/14 18:15,187200,855.723,25.093,0.897,
11/1/14 18:30,188100,855.779,25.093,0.897,
11/1/14 18:45,189000,856.024,25.093,0.897,
11/1/14 19:00,189900,856.246,25.095,0.897,
11/1/14 19:15,190800,856.246,25.096,0.897,
11/1/14 19:30,191700,856.402,25.096,0.896,
11/1/14 19:45,192600,856.235,25.096,0.897,
11/1/14 20:00,193500,856.09,25.096,0.897,
11/1/14 20:15,194400,856.402,25.096,0.896,
11/1/14 20:30,195300,856.38,25.096,0.896,
11/1/14 20:45,196200,856.58,25.095,0.896,
11/1/14 21:00,197100,856.435,25.094,0.896,
11/1/14 21:15,198000,856.602,25.094,0.896,
11/1/14 21:30,198900,856.602,25.094,0.896,
11/1/14 21:45,199800,856.78,25.094,0.896,
11/1/14 22:00,200700,856.639,25.093,0.896,
11/1/14 22:15,201600,856.569,25.094,0.896,
11/1/14 22:30,202500,856.691,25.094,0.896,
11/1/14 22:45,203400,856.758,25.095,0.896,
11/1/14 23:00,204300,856.702,25.095,0.896,
11/1/14 23:15,205200,856.958,25.095,0.896,
11/1/14 23:30,206100,856.858,25.094,0.896,
11/1/14 23:45,207000,856.758,25.094,0.896,
11/2/14 0:00,207900,856.891,25.092,0.896,
11/2/14 0:15,208800,856.613,25.09,0.896,
11/2/14 0:30,209700,856.958,25.088,0.896,
11/2/14 0:45,210600,857.114,25.085,0.895,
11/2/14 1:00,211500,857.195,25.082,0.895,
11/2/14 1:15,212400,856.977,25.079,0.896,
11/2/14 1:30,213300,857.08,25.076,0.895,
11/2/14 1:45,214200,857.099,25.072,0.895,
11/2/14 2:00,215100,857.18,25.069,0.895,
11/2/14 2:15,216000,857.054,25.064,0.895,
11/2/14 2:30,216900,857.192,25.06,0.895,
11/2/14 2:45,217800,857.136,25.055,0.895,
11/2/14 2:00,218700,857.214,25.048,0.895,
11/2/14 2:15,219600,857.192,25.041,0.895,
11/2/14 2:30,220500,857.169,25.032,0.895,
11/2/14 2:45,221400,857.192,25.024,0.895,
11/2/14 3:00,222300,857.236,25.013,0.895,
11/2/14 3:15,223200,857.392,25.003,0.895,
11/2/14 3:30,224100,857.392,24.992,0.895,
11/2/14 3:45,225000,857.392,24.982,0.895,
11/2/14 4:00,225900,857.381,24.97,0.895,
11/2/14 4:15,226800,857.359,24.958,0.895,
11/2/14 4:30,227700,857.399,24.946,0.895,
11/2/14 4:45,228600,857.359,24.934,0.895,
11/2/14 5:00,229500,857.51,24.92,0.895,
11/2/14 5:15,230400,857.536,24.909,0.895,
11/2/14 5:30,231300,857.414,24.895,0.895,
11/2/14 5:45,232200,857.355,24.881,0.895,
11/2/14 6:00,233100,857.614,24.867,0.895,
11/2/14 6:15,234000,857.566,24.853,0.895,
11/2/14 6:30,234900,857.455,24.838,0.895,
11/2/14 6:45,235800,857.659,24.822,0.895,
11/2/14 7:00,236700,857.51,24.806,0.895,
11/2/14 7:15,237600,857.67,24.789,0.895,
11/2/14 7:30,238500,857.659,24.772,0.895,
11/2/14 7:45,239400,857.655,24.756,0.895,
11/2/14 8:00,240300,857.855,24.737,0.894,
11/2/14 8:15,241200,857.966,24.722,0.894,
11/2/14 8:30,242100,857.877,24.708,0.894,
11/2/14 8:45,243000,858,24.692,0.894,
11/2/14 9:00,243900,858.067,24.666,0.894,
11/2/14 9:15,244800,858.055,24.644,0.894,
11/2/14 9:30,245700,858.178,24.627,0.894,
11/2/14 9:45,246600,858.334,24.614,0.894,
11/2/14 10:00,247500,858.178,24.606,0.894,
11/2/14 10:15,248400,858.222,24.604,0.894,
11/2/14 10:30,249300,858.078,24.602,0.894,
11/2/14 10:45,250200,858.111,24.602,0.894,
11/2/14 11:00,251100,858.1,24.601,0.894,
11/2/14 11:15,252000,858.296,24.602,0.894,
11/2/14 11:30,252900,858.229,24.607,0.894,
11/2/14 11:45,253800,858.578,24.606,0.893,
11/2/14 12:00,254700,858.507,24.609,0.893,
11/2/14 12:15,255600,858.818,24.613,0.893,
11/2/14 12:30,256500,859.275,24.619,0.892,
11/2/14 12:45,257400,858.863,24.625,0.893,
11/2/14 13:00,258300,858.356,24.63,0.894,
11/2/14 13:15,259200,858.829,24.637,0.893,
11/2/14 13:30,260100,859.33,24.645,0.892,
11/2/14 13:45,261000,859.441,24.652,0.892,
11/2/14 14:00,261900,859.497,24.657,0.892,
11/2/14 14:15,262800,859.534,24.662,0.892,
11/2/14 14:30,263700,859.43,24.67,0.892,
11/2/14 14:45,264600,859.919,24.676,0.891,
11/2/14 15:00,265500,859.514,24.681,0.892,
11/2/14 15:15,266400,859.953,24.687,0.891,
11/2/14 15:30,267300,859.53,24.692,0.892,
11/2/14 15:45,268200,860.275,24.698,0.891,
11/2/14 16:00,269100,860.447,24.702,0.891,
11/2/14 16:15,270000,860.486,24.708,0.891,
11/2/14 16:30,270900,859.83,24.714,0.891,
11/2/14 16:45,271800,860.041,24.717,0.891,
11/2/14 17:00,272700,860.409,24.72,0.891,
11/2/14 17:15,273600,860.253,24.715,0.891,
11/2/14 17:30,274500,860.809,24.71,0.89,
11/2/14 17:45,275400,860.509,24.701,0.891,
11/2/14 18:00,276300,860.431,24.687,0.891,
11/2/14 18:15,277200,860.353,24.671,0.891,
11/2/14 18:30,278100,860.308,24.65,0.891,
11/2/14 18:45,279000,860.631,24.623,0.89,
11/2/14 19:00,279900,860.62,24.601,0.89,
11/2/14 19:15,280800,860.676,24.577,0.89,
11/2/14 19:30,281700,860.631,24.552,0.89,
11/2/14 19:45,282600,860.782,24.525,0.89,
11/2/14 20:00,283500,860.553,24.495,0.89,
11/2/14 20:15,284400,861.02,24.467,0.89,
11/2/14 20:30,285300,860.971,24.436,0.89,
11/2/14 20:45,286200,860.804,24.41,0.89,
11/2/14 21:00,287100,860.893,24.374,0.89,
11/2/14 21:15,288000,860.931,24.339,0.89,
11/2/14 21:30,288900,860.982,24.303,0.89,
11/2/14 21:45,289800,860.921,24.263,0.89,
11/2/14 22:00,290700,861.004,24.226,0.89,
11/2/14 22:15,291600,861.122,24.181,0.89,
11/2/14 22:30,292500,861.021,24.136,0.89,
11/2/14 22:45,293400,861.032,24.09,0.89,
11/2/14 23:00,294300,861.021,24.027,0.89,
11/2/14 23:15,295200,861.11,23.978,0.89,
11/2/14 23:30,296100,860.899,23.93,0.89,
11/2/14 23:45,297000,860.966,23.876,0.89,
11/3/14 0:00,297900,861.01,23.818,0.89,
11/3/14 0:15,298800,861.06,23.759,0.89,
11/3/14 0:30,299700,860.994,23.7,0.89,
11/3/14 0:45,300600,860.855,23.674,0.89,
11/3/14 1:00,301500,860.877,23.614,0.89,
