Report Date:,4/24/15 9:21,,,,,,,,,
3/3/15 13:00,2840400.001,768.426,21.033,1.009,25005.387,,1121.574,-23.426,112.1574,-2.3426
3/3/15 13:15,2841300.001,768.599,21.043,1.009,25021.42,,1121.401,-23.599,112.1401,-2.3599
3/3/15 13:30,2842200.001,769.063,21.035,1.008,25008.246,,1120.937,-24.063,112.0937,-2.4063
3/3/15 13:45,2843100.001,769.335,21.036,1.008,25017.67,,1120.665,-24.335,112.0665,-2.4335
3/3/15 14:00,2844000.001,769.967,21.04,1.007,25009.561,,1120.033,-24.967,112.0033,-2.4967
3/3/15 14:15,2844900.001,769.913,21.041,1.007,25006.936,,1120.087,-24.913,112.0087,-2.4913
3/3/15 14:30,2845800.001,770.527,21.042,1.006,25009.514,,1119.473,-25.527,111.9473,-2.5527
3/3/15 14:45,2846700.001,770.585,21.053,1.006,25004.916,,1119.415,-25.585,111.9415,-2.5585
3/3/15 15:00,2847600.001,771.089,21.044,1.005,25019.768,,1118.911,-26.089,111.8911,-2.6089
3/3/15 15:15,2848500.001,770.754,21.049,1.006,25013.963,,1119.246,-25.754,111.9246,-2.5754
3/3/15 15:30,2849400.001,771.261,21.044,1.005,25018.119,,1118.739,-26.261,111.8739,-2.6261
3/3/15 15:45,2850300.001,771.705,21.047,1.004,25029.24,,1118.295,-26.705,111.8295,-2.6705
3/3/15 16:00,2851200.001,771.977,21.048,1.004,25019.26,,1118.023,-26.977,111.8023,-2.6977
3/3/15 16:15,2852100.001,771.897,21.05,1.004,25024.695,,1118.103,-26.897,111.8103,-2.6897
3/3/15 16:30,2853000.001,771.937,21.051,1.004,25014.035,,1118.063,-26.937,111.8063,-2.6937
3/3/15 16:45,2853900.001,772.012,21.053,1.004,25021.865,,1117.988,-27.012,111.7988,-2.7012
3/3/15 17:00,2854800.001,772.282,21.052,1.004,25013.414,,1117.718,-27.282,111.7718,-2.7282
3/3/15 17:15,2855700.001,772.09,21.057,1.004,25007.18,,1117.91,-27.09,111.791,-2.709
3/3/15 17:30,2856600.001,772.226,21.062,1.004,25018.867,,1117.774,-27.226,111.7774,-2.7226
3/3/15 17:45,2857500.001,772.246,21.059,1.004,25023.512,,1117.754,-27.246,111.7754,-2.7246
3/3/15 18:00,2858400.001,772.475,21.056,1.003,25002.596,,1117.525,-27.475,111.7525,-2.7475
3/3/15 18:15,2859300.001,772.571,21.059,1.003,25018.848,,1117.429,-27.571,111.7429,-2.7571
3/3/15 18:30,2860200.001,772.446,21.065,1.003,25022.479,,1117.554,-27.446,111.7554,-2.7446
3/3/15 18:45,2861100.001,772.341,21.064,1.003,25025.207,,1117.659,-27.341,111.7659,-2.7341
3/3/15 19:00,2862000.001,772.366,21.067,1.003,25014.514,,1117.634,-27.366,111.7634,-2.7366
3/3/15 19:15,2862900.001,772.155,21.066,1.004,25025.65,,1117.845,-27.155,111.7845,-2.7155
3/3/15 19:30,2863800.001,772.096,21.068,1.004,25034.082,,1117.904,-27.096,111.7904,-2.7096
3/3/15 19:45,2864700.001,772.457,21.075,1.003,25024.23,,1117.543,-27.457,111.7543,-2.7457
3/3/15 20:00,2865600.001,772.185,21.069,1.004,25031.822,,1117.815,-27.185,111.7815,-2.7185
3/3/15 20:15,2866500.001,772.38,21.074,1.003,25025.287,,1117.62,-27.38,111.762,-2.738
3/3/15 20:30,2867400.001,772.29,21.072,1.004,25011.719,,1117.71,-27.29,111.771,-2.729
3/3/15 20:45,2868300.001,772.226,21.076,1.004,25028.545,,1117.774,-27.226,111.7774,-2.7226
3/3/15 21:00,2869200.001,772.166,21.077,1.004,25023.096,,1117.834,-27.166,111.7834,-2.7166
3/3/15 21:15,2870100.001,772.129,21.087,1.004,25037.17,,1117.871,-27.129,111.7871,-2.7129
3/3/15 21:30,2871000.001,771.674,21.082,1.004,25021.398,,1118.326,-26.674,111.8326,-2.6674
3/3/15 21:45,2871900.001,771.956,21.079,1.004,25034.453,,1118.044,-26.956,111.8044,-2.6956
3/3/15 22:00,2872800.001,772.206,21.082,1.004,25022.379,,1117.794,-27.206,111.7794,-2.7206
3/3/15 22:15,2873700.001,771.77,21.088,1.004,25027.891,,1118.23,-26.77,111.823,-2.677
3/3/15 22:30,2874600.001,771.924,21.084,1.004,25025.691,,1118.076,-26.924,111.8076,-2.6924
3/3/15 22:45,2875500.001,771.77,21.091,1.004,25020.195,,1118.23,-26.77,111.823,-2.677
3/3/15 23:00,2876400.001,772.079,21.089,1.004,25022.256,,1117.921,-27.079,111.7921,-2.7079
3/3/15 23:15,2877300.001,771.826,21.097,1.004,25031.932,,1118.174,-26.826,111.8174,-2.6826
3/3/15 23:30,2878200.001,771.879,21.092,1.004,25026.861,,1118.121,-26.879,111.8121,-2.6879
3/3/15 23:45,2879100.001,772.032,21.092,1.004,25038.08,,1117.968,-27.032,111.7968,-2.7032
3/4/15 0:00,2880000.001,771.844,21.097,1.004,25033.768,,1118.156,-26.844,111.8156,-2.6844
3/4/15 0:15,2880900.001,771.604,21.098,1.005,25027.457,,1118.396,-26.604,111.8396,-2.6604
3/4/15 0:30,2881800.001,771.617,21.098,1.005,25020.449,,1118.383,-26.617,111.8383,-2.6617
3/4/15 0:45,2882700.001,771.981,21.104,1.004,25025.133,,1118.019,-26.981,111.8019,-2.6981
3/4/15 1:00,2883600.001,771.731,21.098,1.004,25032.943,,1118.269,-26.731,111.8269,-2.6731
3/4/15 1:15,2884500.001,771.714,21.103,1.004,25027.342,,1118.286,-26.714,111.8286,-2.6714
3/4/15 1:30,2885400.001,771.597,21.105,1.005,25028.797,,1118.403,-26.597,111.8403,-2.6597
3/4/15 1:45,2886300.001,771.826,21.107,1.004,25029.986,,1118.174,-26.826,111.8174,-2.6826
3/4/15 2:00,2887200.001,771.917,21.112,1.004,25043.27,,1118.083,-26.917,111.8083,-2.6917
3/4/15 2:15,2888100.001,771.666,21.104,1.004,25033.68,,1118.334,-26.666,111.8334,-2.6666
3/4/15 2:30,2889000.001,771.826,21.103,1.004,25038.363,,1118.174,-26.826,111.8174,-2.6826
3/4/15 2:45,2889900.001,771.962,21.112,1.004,25040.361,,1118.038,-26.962,111.8038,-2.6962
3/4/15 3:00,2890800.001,771.844,21.11,1.004,25026.934,,1118.156,-26.844,111.8156,-2.6844
3/4/15 3:15,2891700.001,771.617,21.107,1.005,25029.389,,1118.383,-26.617,111.8383,-2.6617
3/4/15 3:30,2892600.001,771.694,21.114,1.004,25043.172,,1118.306,-26.694,111.8306,-2.6694
3/4/15 3:45,2893500.001,771.731,21.113,1.004,25036.555,,1118.269,-26.731,111.8269,-2.6731
3/4/15 4:00,2894400.001,771.714,21.11,1.004,25041.529,,1118.286,-26.714,111.8286,-2.6714
3/4/15 4:15,2895300.001,771.674,21.109,1.004,25041.809,,1118.326,-26.674,111.8326,-2.6674
3/4/15 4:30,2896200.001,771.865,21.106,1.004,25033.875,,1118.135,-26.865,111.8135,-2.6865
3/4/15 4:45,2897100.001,771.655,21.1,1.004,25031.939,,1118.345,-26.655,111.8345,-2.6655
3/4/15 5:00,2898000.001,771.635,21.066,1.004,25034.961,,1118.365,-26.635,111.8365,-2.6635
3/4/15 5:15,2898900.001,771.685,20.997,1.004,25019.768,,1118.315,-26.685,111.8315,-2.6685
3/4/15 5:30,2899800.001,771.802,21.076,1.004,25012.73,,1118.198,-26.802,111.8198,-2.6802
3/4/15 5:45,2900700.001,771.666,21.033,1.004,25001.717,,1118.334,-26.666,111.8334,-2.6666
3/4/15 6:00,2901600.001,771.705,20.994,1.004,25000.957,,1118.295,-26.705,111.8295,-2.6705
3/4/15 6:15,2902500.001,771.436,21.001,1.005,24993.396,,1118.564,-26.436,111.8564,-2.6436
3/4/15 6:30,2903400.001,771.84,20.989,1.004,25010.213,,1118.16,-26.84,111.816,-2.684
3/4/15 6:45,2904300.001,771.533,21.002,1.005,25003.42,,1118.467,-26.533,111.8467,-2.6533
3/4/15 7:00,2905200.001,771.548,20.968,1.005,24986.773,,1118.452,-26.548,111.8452,-2.6548
3/4/15 7:15,2906100.001,771.698,20.973,1.004,25000.752,,1118.302,-26.698,111.8302,-2.6698
3/4/15 7:30,2907000.001,771.677,20.955,1.004,25010.348,,1118.323,-26.677,111.8323,-2.6677
3/4/15 7:45,2907900.001,771.607,20.936,1.005,24994.182,,1118.393,-26.607,111.8393,-2.6607
3/4/15 8:00,2908800.001,771.853,20.928,1.004,24993.031,,1118.147,-26.853,111.8147,-2.6853
3/4/15 8:15,2909700.001,771.833,20.961,1.004,24993.33,,1118.167,-26.833,111.8167,-2.6833
3/4/15 8:30,2910600.001,771.833,20.95,1.004,24997.582,,1118.167,-26.833,111.8167,-2.6833
3/4/15 8:45,2911500.001,771.762,20.969,1.004,25001.082,,1118.238,-26.762,111.8238,-2.6762
3/4/15 9:00,2912400.001,771.84,20.972,1.004,24997.801,,1118.16,-26.84,111.816,-2.684
3/4/15 9:15,2913300.001,772.313,20.967,1.004,24998.557,,1117.687,-27.313,111.7687,-2.7313
3/4/15 9:30,2914200.001,772.051,20.988,1.004,25000.348,,1117.949,-27.051,111.7949,-2.7051
3/4/15 9:45,2915100.001,772.487,20.987,1.003,24990.203,,1117.513,-27.487,111.7513,-2.7487
3/4/15 10:00,2916000.001,772.4,21.002,1.003,25007.398,,1117.6,-27.4,111.76,-2.74
3/4/15 10:15,2916900.001,772.726,21.008,1.003,25000.01,,1117.274,-27.726,111.7274,-2.7726
3/4/15 10:30,2917800.001,772.919,21.019,1.003,24999.422,,1117.081,-27.919,111.7081,-2.7919
3/4/15 10:45,2918700.001,773.325,21.009,1.002,25014.85,,1116.675,-28.325,111.6675,-2.8325
3/4/15 11:00,2919600.001,773.668,21.028,1.002,25008.924,,1116.332,-28.668,111.6332,-2.8668
3/4/15 11:15,2920500.001,773.41,21.06,1.002,25014.779,,1116.59,-28.41,111.659,-2.841
3/4/15 11:30,2921400.001,773.845,21.07,1.001,25002.676,,1116.155,-28.845,111.6155,-2.8845
3/4/15 11:45,2922300.001,774.191,21.067,1.001,25018.211,,1115.809,-29.191,111.5809,-2.9191
3/4/15 12:00,2923200.001,774.385,21.068,1.001,25005.078,,1115.615,-29.385,111.5615,-2.9385
3/4/15 12:15,2924100.001,774.451,21.058,1,25016.508,,1115.549,-29.451,111.5549,-2.9451
3/4/15 12:30,2925000.001,775.07,21.059,1,25003.826,,1114.93,-30.07,111.493,-3.007
3/4/15 12:45,2925900.001,775.492,21.077,0.999,25001.904,,1114.508,-30.492,111.4508,-3.0492
3/4/15 13:00,2926800.001,775.55,21.093,0.999,25005.867,,1114.45,-30.55,111.445,-3.055
3/4/15 13:15,2927700.001,775.55,21.092,0.999,25007.199,,1114.45,-30.55,111.445,-3.055
3/4/15 13:30,2928600.001,776.659,21.078,0.997,24993.748,,1113.341,-31.659,111.3341,-3.1659
3/4/15 13:45,2929500.001,776.63,21.088,0.997,25003.645,,1113.37,-31.63,111.337,-3.163
3/4/15 14:00,2930400.001,776.743,21.095,0.997,24994.826,,1113.257,-31.743,111.3257,-3.1743
3/4/15 14:15,2931300.001,777.246,21.094,0.996,24996.084,,1112.754,-32.246,111.2754,-3.2246
3/4/15 14:30,2932200.001,777.554,21.11,0.996,25004.434,,1112.446,-32.554,111.2446,-3.2554
3/4/15 14:45,2933100.001,777.534,21.106,0.996,25004.029,,1112.466,-32.534,111.2466,-3.2534
3/4/15 15:00,2934000.001,777.998,21.107,0.995,24994.459,,1112.002,-32.998,111.2002,-3.2998
3/4/15 15:15,2934900.001,778.17,21.111,0.995,25006.035,,1111.83,-33.17,111.183,-3.317
3/4/15 15:30,2935800.001,778.113,21.119,0.995,25005.082,,1111.887,-33.113,111.1887,-3.3113
3/4/15 15:45,2936700.001,778.459,21.117,0.995,25001.271,,1111.541,-33.459,111.1541,-3.3459
3/4/15 16:00,2937600.001,778.595,21.126,0.994,25001.33,,1111.405,-33.595,111.1405,-3.3595
3/4/15 16:15,2938500.001,778.585,21.125,0.994,25007.611,,1111.415,-33.585,111.1415,-3.3585
3/4/15 16:30,2939400.001,778.883,21.13,0.994,25010.047,,1111.117,-33.883,111.1117,-3.3883
3/4/15 16:45,2940300.001,778.964,21.132,0.994,25000.922,,1111.036,-33.964,111.1036,-3.3964
3/4/15 17:00,2941200.001,779.038,21.132,0.994,25001.959,,1110.962,-34.038,111.0962,-3.4038
3/4/15 17:15,2942100.001,779.098,21.141,0.994,25006.141,,1110.902,-34.098,111.0902,-3.4098
3/4/15 17:30,2943000.001,779.156,21.136,0.994,25009.4,,1110.844,-34.156,111.0844,-3.4156
3/4/15 17:45,2943900.001,778.847,21.138,0.994,25004.115,,1111.153,-33.847,111.1153,-3.3847
3/4/15 18:00,2944800.001,778.964,21.141,0.994,25022.961,,1111.036,-33.964,111.1036,-3.3964
3/4/15 18:15,2945700.001,779.262,21.151,0.994,25011.041,,1110.738,-34.262,111.0738,-3.4262
3/4/15 18:30,2946600.001,779.309,21.144,0.993,25018.686,,1110.691,-34.309,111.0691,-3.4309
3/4/15 18:45,2947500.001,779.007,21.148,0.994,25010.055,,1110.993,-34.007,111.0993,-3.4007
3/4/15 19:00,2948400.001,779.271,21.153,0.993,25017.41,,1110.729,-34.271,111.0729,-3.4271
3/4/15 19:15,2949300.001,778.854,21.152,0.994,25013.209,,1111.146,-33.854,111.1146,-3.3854
3/4/15 19:30,2950200.001,779.211,21.154,0.994,25011.678,,1110.789,-34.211,111.0789,-3.4211
3/4/15 19:45,2951100.001,778.903,21.156,0.994,25008.488,,1111.097,-33.903,111.1097,-3.3903
3/4/15 20:00,2952000.001,779.048,21.159,0.994,25020.072,,1110.952,-34.048,111.0952,-3.4048
3/4/15 20:15,2952900.001,778.973,21.16,0.994,25007.727,,1111.027,-33.973,111.1027,-3.3973
3/4/15 20:30,2953800.001,779.007,21.163,0.994,25023.32,,1110.993,-34.007,111.0993,-3.4007
3/4/15 20:45,2954700.001,778.683,21.162,0.994,25005.568,,1111.317,-33.683,111.1317,-3.3683
3/4/15 21:00,2955600.001,778.712,21.167,0.994,25027.102,,1111.288,-33.712,111.1288,-3.3712
3/4/15 21:15,2956500.001,778.738,21.166,0.994,25016.768,,1111.262,-33.738,111.1262,-3.3738
3/4/15 21:30,2957400.001,778.847,21.165,0.994,25011.563,,1111.153,-33.847,111.1153,-3.3847
3/4/15 21:45,2958300.001,778.874,21.173,0.994,25033.275,,1111.126,-33.874,111.1126,-3.3874
3/4/15 22:00,2959200.001,778.683,21.17,0.994,25015.225,,1111.317,-33.683,111.1317,-3.3683
3/4/15 22:15,2960100.001,778.448,21.176,0.995,25007.648,,1111.552,-33.448,111.1552,-3.3448
3/4/15 22:30,2961000.001,778.354,21.17,0.995,25030.055,,1111.646,-33.354,111.1646,-3.3354
3/4/15 22:45,2961900.001,778.526,21.177,0.995,25011.709,,1111.474,-33.526,111.1474,-3.3526
3/4/15 23:00,2962800.001,778.807,21.176,0.994,25018.193,,1111.193,-33.807,111.1193,-3.3807
3/4/15 23:15,2963700.001,778.701,21.181,0.994,25010.318,,1111.299,-33.701,111.1299,-3.3701
3/4/15 23:30,2964600.001,778.662,21.175,0.994,25019.904,,1111.338,-33.662,111.1338,-3.3662
3/4/15 23:45,2965500.001,778.526,21.18,0.995,25037.969,,1111.474,-33.526,111.1474,-3.3526
3/5/15 0:00,2966400.001,778.12,21.181,0.995,25024.578,,1111.88,-33.12,111.188,-3.312
3/5/15 0:15,2967300.001,778.391,21.187,0.995,25033.285,,1111.609,-33.391,111.1609,-3.3391
3/5/15 0:30,2968200.001,778.373,21.183,0.995,25019.248,,1111.627,-33.373,111.1627,-3.3373
3/5/15 0:45,2969100.001,778.642,21.19,0.994,25021.969,,1111.358,-33.642,111.1358,-3.3642
3/5/15 1:00,2970000.001,778.642,21.19,0.994,25022.137,,1111.358,-33.642,111.1358,-3.3642
3/5/15 1:15,2970900.001,778.257,21.188,0.995,25029.5,,1111.743,-33.257,111.1743,-3.3257
3/5/15 1:30,2971800.001,778.336,21.189,0.995,25039.162,,1111.664,-33.336,111.1664,-3.3336
3/5/15 1:45,2972700.001,778.315,21.192,0.995,25020.846,,1111.685,-33.315,111.1685,-3.3315
3/5/15 2:00,2973600.001,778.199,21.19,0.995,25011.715,,1111.801,-33.199,111.1801,-3.3199
3/5/15 2:15,2974500.001,778.391,21.196,0.995,25020.293,,1111.609,-33.391,111.1609,-3.3391
3/5/15 2:30,2975400.001,778.595,21.193,0.994,25032.154,,1111.405,-33.595,111.1405,-3.3595
3/5/15 2:45,2976300.001,778.238,21.196,0.995,25025.713,,1111.762,-33.238,111.1762,-3.3238
3/5/15 3:00,2977200.001,778.023,21.196,0.995,25032.529,,1111.977,-33.023,111.1977,-3.3023
3/5/15 3:15,2978100.001,778.275,21.201,0.995,25029.078,,1111.725,-33.275,111.1725,-3.3275
3/5/15 3:30,2979000.001,778.354,21.198,0.995,25031.484,,1111.646,-33.354,111.1646,-3.3354
3/5/15 3:45,2979900.001,778.103,21.204,0.995,25033.244,,1111.897,-33.103,111.1897,-3.3103
3/5/15 4:00,2980800.001,778.142,21.2,0.995,25035.951,,1111.858,-33.142,111.1858,-3.3142
3/5/15 4:15,2981700.001,778.17,21.209,0.995,25027.637,,1111.83,-33.17,111.183,-3.317
3/5/15 4:30,2982600.001,778.391,21.206,0.995,25026.807,,1111.609,-33.391,111.1609,-3.3391
3/5/15 4:45,2983500.001,777.813,21.207,0.996,25022.912,,1112.187,-32.813,111.2187,-3.2813
3/5/15 5:00,2984400.001,778.199,21.213,0.995,25030.857,,1111.801,-33.199,111.1801,-3.3199
3/5/15 5:15,2985300.001,778.336,21.211,0.995,25028.541,,1111.664,-33.336,111.1664,-3.3336
3/5/15 5:30,2986200.001,777.792,21.215,0.996,25028.898,,1112.208,-32.792,111.2208,-3.2792
3/5/15 5:45,2987100.001,778.221,21.21,0.995,25031.344,,1111.779,-33.221,111.1779,-3.3221
3/5/15 6:00,2988000.001,777.734,21.213,0.996,25033.314,,1112.266,-32.734,111.2266,-3.2734
3/5/15 6:15,2988900.001,777.986,21.213,0.995,25032.719,,1112.014,-32.986,111.2014,-3.2986
3/5/15 6:30,2989800.001,778.257,21.218,0.995,25043.316,,1111.743,-33.257,111.1743,-3.3257
3/5/15 6:45,2990700.001,777.832,21.214,0.996,25034.953,,1112.168,-32.832,111.2168,-3.2832
3/5/15 7:00,2991600.001,777.917,21.215,0.995,25041.658,,1112.083,-32.917,111.2083,-3.2917
3/5/15 7:15,2992500.001,777.781,21.219,0.996,25050.719,,1112.219,-32.781,111.2219,-3.2781
3/5/15 7:30,2993400.001,778.027,21.22,0.995,25024.953,,1111.973,-33.027,111.1973,-3.3027
3/5/15 7:45,2994300.001,777.947,21.223,0.995,25042.758,,1112.053,-32.947,111.2053,-3.2947
3/5/15 8:00,2995200.001,778.448,21.222,0.995,25044.986,,1111.552,-33.448,111.1552,-3.3448
3/5/15 8:15,2996100.001,778.067,21.224,0.995,25032.75,,1111.933,-33.067,111.1933,-3.3067
3/5/15 8:30,2997000.001,778.163,21.222,0.995,25035.822,,1111.837,-33.163,111.1837,-3.3163
3/5/15 8:45,2997900.001,778.412,21.227,0.995,25042.035,,1111.588,-33.412,111.1588,-3.3412
3/5/15 9:00,2998800.001,778.51,21.228,0.995,25044.838,,1111.49,-33.51,111.149,-3.351
3/5/15 9:15,2999700.001,778.546,21.228,0.995,25040.031,,1111.454,-33.546,111.1454,-3.3546
3/5/15 9:30,3000600.001,779.201,21.226,0.994,25056.016,,1110.799,-34.201,111.0799,-3.4201
3/5/15 9:45,3001500.001,779.19,21.23,0.994,25033.137,,1110.81,-34.19,111.081,-3.419
3/5/15 10:00,3002400.001,779.241,21.232,0.994,25039.232,,1110.759,-34.241,111.0759,-3.4241
3/5/15 10:15,3003300.001,779.878,21.233,0.993,25038.887,,1110.122,-34.878,111.0122,-3.4878
3/5/15 10:30,3004200.001,779.706,21.238,0.993,25032.502,,1110.294,-34.706,111.0294,-3.4706
3/5/15 10:45,3005100.001,779.695,21.235,0.993,25042.557,,1110.305,-34.695,111.0305,-3.4695
3/5/15 11:00,3006000.001,780.097,21.234,0.992,25045.285,,1109.903,-35.097,110.9903,-3.5097
3/5/15 11:15,3006900.001,779.829,21.242,0.993,25051.482,,1110.171,-34.829,111.0171,-3.4829
3/5/15 11:30,3007800.001,780.283,21.235,0.992,25044.061,,1109.717,-35.283,110.9717,-3.5283
3/5/15 11:45,3008700.001,780.485,21.235,0.992,25035.613,,1109.515,-35.485,110.9515,-3.5485
3/5/15 12:00,3009600.001,780.844,21.239,0.991,25037.723,,1109.156,-35.844,110.9156,-3.5844
3/5/15 12:15,3010500.001,781.162,21.238,0.991,25041.254,,1108.838,-36.162,110.8838,-3.6162
3/5/15 12:30,3011400.001,781.861,21.237,0.99,25039.859,,1108.139,-36.861,110.8139,-3.6861
3/5/15 12:45,3012300.001,781.817,21.245,0.99,25032.734,,1108.183,-36.817,110.8183,-3.6817
3/5/15 13:00,3013200.001,782.241,21.242,0.989,25042.348,,1107.759,-37.241,110.7759,-3.7241
3/5/15 13:15,3014100.001,782.199,21.247,0.989,25039.496,,1107.801,-37.199,110.7801,-3.7199
3/5/15 13:30,3015000.001,782.76,21.245,0.988,25048.906,,1107.24,-37.76,110.724,-3.776
3/5/15 13:45,3015900.001,783.368,21.247,0.988,25055.436,,1106.632,-38.368,110.6632,-3.8368
3/5/15 14:00,3016800.001,783.694,21.246,0.987,25042.844,,1106.306,-38.694,110.6306,-3.8694
3/5/15 14:15,3017700.001,783.756,21.248,0.987,25050.344,,1106.244,-38.756,110.6244,-3.8756
3/5/15 14:30,3018600.001,783.387,21.255,0.988,25058.785,,1106.613,-38.387,110.6613,-3.8387
3/5/15 14:45,3019500.001,784.314,21.252,0.986,25049.311,,1105.686,-39.314,110.5686,-3.9314
3/5/15 15:00,3020400.001,784.218,21.248,0.986,25050.346,,1105.782,-39.218,110.5782,-3.9218
3/5/15 15:15,3021300.001,784.073,21.254,0.987,25036.4,,1105.927,-39.073,110.5927,-3.9073
3/5/15 15:30,3022200.001,784.776,21.255,0.986,25043.613,,1105.224,-39.776,110.5224,-3.9776
3/5/15 15:45,3023100.001,784.652,21.256,0.986,25045.582,,1105.348,-39.652,110.5348,-3.9652
3/5/15 16:00,3024000.001,784.494,21.256,0.986,25054.234,,1105.506,-39.494,110.5506,-3.9494
3/5/15 16:15,3024900.001,784.998,21.262,0.985,25063.549,,1105.002,-39.998,110.5002,-3.9998
3/5/15 16:30,3025800.001,784.92,21.257,0.985,25049.479,,1105.08,-39.92,110.508,-3.992
3/5/15 16:45,3026700.001,785.054,21.26,0.985,25048.357,,1104.946,-40.054,110.4946,-4.0054
3/5/15 17:00,3027600.001,785.141,21.263,0.985,25049.496,,1104.859,-40.141,110.4859,-4.0141
3/5/15 17:15,3028500.001,785.015,21.265,0.985,25051.348,,1104.985,-40.015,110.4985,-4.0015
3/5/15 17:30,3029400.001,785.015,21.263,0.985,25054.223,,1104.985,-40.015,110.4985,-4.0015
3/5/15 17:45,3030300.001,784.998,21.265,0.985,25059.338,,1105.002,-39.998,110.5002,-3.9998
3/5/15 18:00,3031200.001,785.037,21.261,0.985,25046.977,,1104.963,-40.037,110.4963,-4.0037
3/5/15 18:15,3032100.001,785.645,21.264,0.984,25041.635,,1104.355,-40.645,110.4355,-4.0645
3/5/15 18:30,3033000.001,785.164,21.267,0.985,25051.342,,1104.836,-40.164,110.4836,-4.0164
3/5/15 18:45,3033900.001,785.249,21.268,0.985,25051.57,,1104.751,-40.249,110.4751,-4.0249
3/5/15 19:00,3034800.001,785.268,21.27,0.985,25063.109,,1104.732,-40.268,110.4732,-4.0268
3/5/15 19:15,3035700.001,785.094,21.273,0.985,25049.506,,1104.906,-40.094,110.4906,-4.0094
3/5/15 19:30,3036600.001,785.209,21.274,0.985,25051.188,,1104.791,-40.209,110.4791,-4.0209
3/5/15 19:45,3037500.001,785.113,21.274,0.985,25063.133,,1104.887,-40.113,110.4887,-4.0113
3/5/15 20:00,3038400.001,785.288,21.273,0.985,25051.742,,1104.712,-40.288,110.4712,-4.0288
3/5/15 20:15,3039300.001,785.113,21.275,0.985,25051.227,,1104.887,-40.113,110.4887,-4.0113
3/5/15 20:30,3040200.001,784.842,21.28,0.985,25070.9,,1105.158,-39.842,110.5158,-3.9842
3/5/15 20:45,3041100.001,785.015,21.276,0.985,25061.537,,1104.985,-40.015,110.4985,-4.0015
3/5/15 21:00,3042000.001,785.037,21.276,0.985,25050.77,,1104.963,-40.037,110.4963,-4.0037
3/5/15 21:15,3042900.001,784.805,21.278,0.986,25057.9,,1105.195,-39.805,110.5195,-3.9805
3/5/15 21:30,3043800.001,784.942,21.281,0.985,25048.02,,1105.058,-39.942,110.5058,-3.9942
3/5/15 21:45,3044700.001,785.153,21.282,0.985,25063.498,,1104.847,-40.153,110.4847,-4.0153
3/5/15 22:00,3045600.001,784.92,21.284,0.985,25049.162,,1105.08,-39.92,110.508,-3.992
3/5/15 22:15,3046500.001,784.777,21.286,0.986,25080.105,,1105.223,-39.777,110.5223,-3.9777
3/5/15 22:30,3047400.001,784.372,21.286,0.986,25050.98,,1105.628,-39.372,110.5628,-3.9372
3/5/15 22:45,3048300.001,784.765,21.28,0.986,25056.846,,1105.235,-39.765,110.5235,-3.9765
3/5/15 23:00,3049200.001,784.748,21.287,0.986,25060.869,,1105.252,-39.748,110.5252,-3.9748
3/5/15 23:15,3050100.001,784.765,21.286,0.986,25059.959,,1105.235,-39.765,110.5235,-3.9765
3/5/15 23:30,3051000.001,784.92,21.284,0.985,25051.004,,1105.08,-39.92,110.508,-3.992
3/5/15 23:45,3051900.001,784.613,21.291,0.986,25052.32,,1105.387,-39.613,110.5387,-3.9613
3/6/15 0:00,3052800.001,784.593,21.288,0.986,25066.688,,1105.407,-39.593,110.5407,-3.9593
3/6/15 0:15,3053700.001,784.998,21.288,0.985,25067.492,,1105.002,-39.998,110.5002,-3.9998
3/6/15 0:30,3054600.001,784.942,21.291,0.985,25055.166,,1105.058,-39.942,110.5058,-3.9942
3/6/15 0:45,3055500.001,784.689,21.292,0.986,25058.324,,1105.311,-39.689,110.5311,-3.9689
3/6/15 1:00,3056400.001,784.805,21.295,0.986,25065.805,,1105.195,-39.805,110.5195,-3.9805
3/6/15 1:15,3057300.001,784.805,21.294,0.986,25076.41,,1105.195,-39.805,110.5195,-3.9805
3/6/15 1:30,3058200.001,784.227,21.298,0.986,25062.197,,1105.773,-39.227,110.5773,-3.9227
3/6/15 1:45,3059100.001,784.728,21.296,0.986,25069.314,,1105.272,-39.728,110.5272,-3.9728
3/6/15 2:00,3060000.001,784.632,21.299,0.986,25077.158,,1105.368,-39.632,110.5368,-3.9632
3/6/15 2:15,3060900.001,784.565,21.299,0.986,25053.898,,1105.435,-39.565,110.5435,-3.9565
3/6/15 2:30,3061800.001,784.543,21.3,0.986,25068.006,,1105.457,-39.543,110.5457,-3.9543
3/6/15 2:45,3062700.001,784.514,21.298,0.986,25063.963,,1105.486,-39.514,110.5486,-3.9514
3/6/15 3:00,3063600.001,784.532,21.3,0.986,25059.467,,1105.468,-39.532,110.5468,-3.9532
3/6/15 3:15,3064500.001,784.532,21.302,0.986,25063.852,,1105.468,-39.532,110.5468,-3.9532
3/6/15 3:30,3065400.001,784.177,21.305,0.986,25063.74,,1105.823,-39.177,110.5823,-3.9177
3/6/15 3:45,3066300.001,784.235,21.303,0.986,25062.748,,1105.765,-39.235,110.5765,-3.9235
3/6/15 4:00,3067200.001,784.439,21.305,0.986,25067.059,,1105.561,-39.439,110.5561,-3.9439
3/6/15 4:15,3068100.001,784.158,21.307,0.986,25075.973,,1105.842,-39.158,110.5842,-3.9158
